trial_nr,dataset,model,optimizer,seed,val_auroc,val_accuracy,train_time,config
74,diabetes,mlp,bo,123,0.8338888888888889,0.7727272727272727,2.0729892253875732,"{""learning_rate"": 0.00044244971671714644, ""batch_size"": 64, ""hidden_dim"": 55, ""dropout"": 0.21693619593232796, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0007968972939840695, ""activation"": ""relu""}"
75,diabetes,mlp,bo,123,0.8523148148148149,0.7597402597402597,1.2926301956176758,"{""learning_rate"": 0.07445711722070902, ""batch_size"": 128, ""hidden_dim"": 67, ""dropout"": 0.17059983994576386, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00041553190303496014, ""activation"": ""relu""}"
76,diabetes,mlp,bo,123,0.835925925925926,0.7857142857142857,1.3160290718078613,"{""learning_rate"": 0.0975500367965172, ""batch_size"": 128, ""hidden_dim"": 69, ""dropout"": 0.18019158439134017, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 8.886675942966657e-05, ""activation"": ""relu""}"
77,diabetes,mlp,bo,123,0.8181481481481481,0.7662337662337663,1.2214219570159912,"{""learning_rate"": 0.07784584815507839, ""batch_size"": 128, ""hidden_dim"": 87, ""dropout"": 0.16603479136913313, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0003772880034938368, ""activation"": ""relu""}"
78,diabetes,mlp,bo,123,0.8037037037037037,0.7662337662337663,1.7795581817626953,"{""learning_rate"": 0.020862539592030136, ""batch_size"": 128, ""hidden_dim"": 66, ""dropout"": 0.2639405730418393, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.00015176839529976968, ""activation"": ""relu""}"
79,diabetes,mlp,bo,123,0.8414814814814815,0.7662337662337663,1.256300687789917,"{""learning_rate"": 0.055995373031603325, ""batch_size"": 128, ""hidden_dim"": 49, ""dropout"": 0.11759337995799737, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0002814609365652273, ""activation"": ""relu""}"
80,diabetes,mlp,bo,123,0.8381481481481481,0.7792207792207793,1.4552175998687744,"{""learning_rate"": 0.03199147653258258, ""batch_size"": 16, ""hidden_dim"": 37, ""dropout"": 0.07692049091577785, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0006957595470972522, ""activation"": ""relu""}"
81,diabetes,mlp,bo,123,0.8238888888888889,0.7337662337662337,1.2858326435089111,"{""learning_rate"": 0.0725734111769821, ""batch_size"": 128, ""hidden_dim"": 75, ""dropout"": 0.24430992516354322, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 6.871613455828918e-05, ""activation"": ""tanh""}"
82,diabetes,mlp,bo,123,0.8475925925925926,0.7532467532467533,1.3476216793060303,"{""learning_rate"": 0.052591014919301037, ""batch_size"": 32, ""hidden_dim"": 61, ""dropout"": 0.189553582344922, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0002160727637063423, ""activation"": ""relu""}"
83,diabetes,mlp,bo,123,0.8372222222222222,0.7532467532467533,1.5384819507598877,"{""learning_rate"": 0.05332010238932142, ""batch_size"": 32, ""hidden_dim"": 60, ""dropout"": 0.18502937938777614, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0002228789502836162, ""activation"": ""relu""}"
84,diabetes,mlp,bo,123,0.8331481481481482,0.7792207792207793,1.3022725582122803,"{""learning_rate"": 0.04096051327204105, ""batch_size"": 32, ""hidden_dim"": 45, ""dropout"": 0.022960565762004614, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00011347904221928567, ""activation"": ""relu""}"
85,diabetes,mlp,bo,123,0.8407407407407408,0.7662337662337663,1.4173977375030518,"{""learning_rate"": 0.01745505441691117, ""batch_size"": 32, ""hidden_dim"": 65, ""dropout"": 0.19580454989636972, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0004374207138056618, ""activation"": ""relu""}"
86,diabetes,mlp,bo,123,0.8288888888888888,0.7207792207792207,1.5378527641296387,"{""learning_rate"": 0.07074231004272305, ""batch_size"": 16, ""hidden_dim"": 52, ""dropout"": 0.14854552513901081, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00014064737574491734, ""activation"": ""relu""}"
87,diabetes,mlp,bo,123,0.8461111111111111,0.7792207792207793,1.2747645378112793,"{""learning_rate"": 0.02467257558450838, ""batch_size"": 64, ""hidden_dim"": 43, ""dropout"": 0.20901334485802137, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00034145991280246893, ""activation"": ""relu""}"
88,diabetes,mlp,bo,123,0.8344444444444444,0.7727272727272727,1.4391210079193115,"{""learning_rate"": 0.01069150540931991, ""batch_size"": 32, ""hidden_dim"": 162, ""dropout"": 0.29363693690316417, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00018117926668713408, ""activation"": ""relu""}"
89,diabetes,mlp,bo,123,0.8555555555555555,0.7597402597402597,1.2873561382293701,"{""learning_rate"": 0.03842510389108827, ""batch_size"": 128, ""hidden_dim"": 119, ""dropout"": 0.17125739922181202, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0018312801897363846, ""activation"": ""relu""}"
90,diabetes,mlp,bo,123,0.8446296296296296,0.7662337662337663,1.382054090499878,"{""learning_rate"": 0.0352615173222067, ""batch_size"": 128, ""hidden_dim"": 121, ""dropout"": 0.27208947648499904, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0018792431588820838, ""activation"": ""relu""}"
91,diabetes,mlp,bo,123,0.8377777777777777,0.7532467532467533,1.2052013874053955,"{""learning_rate"": 0.02860693451491953, ""batch_size"": 128, ""hidden_dim"": 137, ""dropout"": 0.17023009061770467, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0025668201359544027, ""activation"": ""relu""}"
92,diabetes,mlp,bo,123,0.8466666666666667,0.7857142857142857,1.300896406173706,"{""learning_rate"": 0.06305662800913533, ""batch_size"": 128, ""hidden_dim"": 114, ""dropout"": 0.1262438201418976, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.009599201643462535, ""activation"": ""relu""}"
93,diabetes,mlp,bo,123,0.85,0.7662337662337663,1.3762667179107666,"{""learning_rate"": 0.051086826650268466, ""batch_size"": 128, ""hidden_dim"": 152, ""dropout"": 0.22440738509744035, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00402350139428847, ""activation"": ""relu""}"
94,diabetes,mlp,bo,123,0.8525925925925926,0.7792207792207793,1.353386640548706,"{""learning_rate"": 0.08405846577455613, ""batch_size"": 128, ""hidden_dim"": 163, ""dropout"": 0.22460137227529484, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.004775297853807998, ""activation"": ""relu""}"
95,diabetes,mlp,bo,123,0.8475925925925926,0.7532467532467533,1.3733835220336914,"{""learning_rate"": 0.08356206295414045, ""batch_size"": 128, ""hidden_dim"": 156, ""dropout"": 0.2239662124396086, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.004853292399738298, ""activation"": ""relu""}"
96,diabetes,mlp,bo,123,0.8492592592592593,0.7077922077922078,1.2821898460388184,"{""learning_rate"": 0.09362917589775412, ""batch_size"": 128, ""hidden_dim"": 165, ""dropout"": 0.2499609814926036, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.006027375280917529, ""activation"": ""relu""}"
97,diabetes,mlp,bo,123,0.8557407407407408,0.7727272727272727,1.6699974536895752,"{""learning_rate"": 0.09989402079546511, ""batch_size"": 128, ""hidden_dim"": 178, ""dropout"": 0.23570927765271066, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.004219981931419723, ""activation"": ""relu""}"
98,diabetes,mlp,bo,123,0.8555555555555555,0.7727272727272727,1.3413808345794678,"{""learning_rate"": 0.09460426991582303, ""batch_size"": 128, ""hidden_dim"": 188, ""dropout"": 0.2404872021085755, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0046924080501107015, ""activation"": ""relu""}"
99,diabetes,mlp,bo,123,0.8233333333333334,0.7597402597402597,1.3212885856628418,"{""learning_rate"": 0.06284855071039422, ""batch_size"": 128, ""hidden_dim"": 187, ""dropout"": 0.23860475677845427, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00464308888889045, ""activation"": ""tanh""}"
100,diabetes,mlp,bo,123,0.8403703703703704,0.7337662337662337,1.4127614498138428,"{""learning_rate"": 0.04411498903200344, ""batch_size"": 128, ""hidden_dim"": 194, ""dropout"": 0.2056370210718727, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0030722744840865996, ""activation"": ""relu""}"
101,diabetes,mlp,bo,123,0.8396296296296296,0.7662337662337663,1.2304344177246094,"{""learning_rate"": 0.07663217270405555, ""batch_size"": 128, ""hidden_dim"": 177, ""dropout"": 0.2794700154562407, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.004001973205335578, ""activation"": ""relu""}"
102,diabetes,mlp,bo,123,0.8507407407407407,0.7077922077922078,1.3309071063995361,"{""learning_rate"": 0.09431782761554201, ""batch_size"": 128, ""hidden_dim"": 167, ""dropout"": 0.24675081327392523, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00556887644947375, ""activation"": ""relu""}"
103,diabetes,mlp,bo,123,0.8477777777777777,0.7792207792207793,1.280519723892212,"{""learning_rate"": 0.0925801915897024, ""batch_size"": 128, ""hidden_dim"": 145, ""dropout"": 0.23048736454555746, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.007030754672989908, ""activation"": ""relu""}"
104,diabetes,mlp,bo,123,0.8453703703703704,0.7727272727272727,1.368182897567749,"{""learning_rate"": 0.05162369925234949, ""batch_size"": 128, ""hidden_dim"": 151, ""dropout"": 0.26114508935704894, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0028483203087199343, ""activation"": ""relu""}"
105,diabetes,mlp,bo,123,0.857962962962963,0.7662337662337663,1.3169586658477783,"{""learning_rate"": 0.06394454226266055, ""batch_size"": 128, ""hidden_dim"": 204, ""dropout"": 0.25203592599419733, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.005611594424918427, ""activation"": ""relu""}"
106,diabetes,mlp,bo,123,0.8466666666666667,0.7662337662337663,1.3684086799621582,"{""learning_rate"": 0.0629825814148086, ""batch_size"": 128, ""hidden_dim"": 212, ""dropout"": 0.24957161226132224, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00557748758992268, ""activation"": ""relu""}"
107,diabetes,mlp,bo,123,0.8424074074074075,0.6948051948051948,1.3236055374145508,"{""learning_rate"": 0.07977085100547258, ""batch_size"": 128, ""hidden_dim"": 170, ""dropout"": 0.3118185781962068, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.007816755707855888, ""activation"": ""relu""}"
108,diabetes,mlp,bo,123,0.8559259259259259,0.7857142857142857,1.2982325553894043,"{""learning_rate"": 0.03977332884457006, ""batch_size"": 128, ""hidden_dim"": 197, ""dropout"": 0.28531658615354916, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.003897009828859805, ""activation"": ""relu""}"
109,diabetes,mlp,bo,123,0.8438888888888889,0.7272727272727273,1.431323528289795,"{""learning_rate"": 0.09990889414436677, ""batch_size"": 128, ""hidden_dim"": 197, ""dropout"": 0.28808877768591623, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.005382805016716701, ""activation"": ""relu""}"
110,diabetes,mlp,bo,123,0.8477777777777779,0.7337662337662337,1.4121205806732178,"{""learning_rate"": 0.03833144253169774, ""batch_size"": 128, ""hidden_dim"": 229, ""dropout"": 0.267924103989336, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0033534786390514277, ""activation"": ""relu""}"
1,diabetes,rf,bo,123,0.8414814814814815,0.7727272727272727,0.4459373950958252,"{""n_estimators"": 364, ""max_depth"": 11, ""min_samples_split"": 6, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.7404659507421805}"
2,diabetes,rf,bo,123,0.8424074074074074,0.7532467532467533,0.29172754287719727,"{""n_estimators"": 226, ""max_depth"": 12, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.5877258780737462}"
3,diabetes,rf,bo,123,0.8462962962962963,0.7727272727272727,0.3629729747772217,"{""n_estimators"": 289, ""max_depth"": 17, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""max_samples"": 0.680894327811157}"
4,diabetes,rf,bo,123,0.8351851851851851,0.7597402597402597,0.19570612907409668,"{""n_estimators"": 152, ""max_depth"": 11, ""min_samples_split"": 13, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.6561306114862326}"
5,diabetes,rf,bo,123,0.8488888888888889,0.7597402597402597,0.2980020046234131,"{""n_estimators"": 242, ""max_depth"": 28, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.933154578941683}"
6,diabetes,rf,bo,123,0.846111111111111,0.7597402597402597,0.21288657188415527,"{""n_estimators"": 162, ""max_depth"": 16, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.7725340032332324}"
7,diabetes,rf,bo,123,0.8451851851851852,0.7727272727272727,0.2647101879119873,"{""n_estimators"": 204, ""max_depth"": 11, ""min_samples_split"": 9, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8124517510478}"
8,diabetes,rf,bo,123,0.8303703703703704,0.7337662337662337,0.44086313247680664,"{""n_estimators"": 354, ""max_depth"": 26, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.9426634131375697}"
9,diabetes,rf,bo,123,0.8287037037037037,0.7402597402597403,0.40711426734924316,"{""n_estimators"": 332, ""max_depth"": 23, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6593832131909382}"
10,diabetes,rf,bo,123,0.8331481481481482,0.7662337662337663,0.4499366283416748,"{""n_estimators"": 362, ""max_depth"": 18, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.6990928409589905}"
11,diabetes,rf,bo,123,0.8505555555555555,0.7792207792207793,0.5948519706726074,"{""n_estimators"": 493, ""max_depth"": 30, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.9778898437014616}"
12,diabetes,rf,bo,123,0.8481481481481481,0.7792207792207793,0.577664852142334,"{""n_estimators"": 477, ""max_depth"": 30, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.9914051578268093}"
13,diabetes,rf,bo,123,0.8537037037037037,0.7532467532467533,0.10492300987243652,"{""n_estimators"": 63, ""max_depth"": 30, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8717849533616289}"
14,diabetes,rf,bo,123,0.8512962962962963,0.7857142857142857,0.09513592720031738,"{""n_estimators"": 50, ""max_depth"": 4, ""min_samples_split"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8578201914445903}"
15,diabetes,rf,bo,123,0.8446296296296296,0.7662337662337663,0.11038804054260254,"{""n_estimators"": 69, ""max_depth"": 3, ""min_samples_split"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.8589069631390476}"
16,diabetes,rf,bo,123,0.8622222222222222,0.7597402597402597,0.08928084373474121,"{""n_estimators"": 53, ""max_depth"": 3, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8745228731659362}"
17,diabetes,rf,bo,123,0.8383333333333334,0.7792207792207793,0.1599562168121338,"{""n_estimators"": 106, ""max_depth"": 22, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.501790299972114}"
18,diabetes,rf,bo,123,0.8494444444444444,0.7727272727272727,0.17222261428833008,"{""n_estimators"": 116, ""max_depth"": 7, ""min_samples_split"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8755539344032577}"
19,diabetes,rf,bo,123,0.8338888888888889,0.7662337662337663,0.17081546783447266,"{""n_estimators"": 116, ""max_depth"": 7, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.9088889896873402}"
20,diabetes,rf,bo,123,0.8485185185185184,0.7727272727272727,0.2129812240600586,"{""n_estimators"": 166, ""max_depth"": 21, ""min_samples_split"": 18, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8057304454683829}"
21,diabetes,rf,bo,123,0.8442592592592593,0.7922077922077922,0.5289795398712158,"{""n_estimators"": 434, ""max_depth"": 25, ""min_samples_split"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.8103113066327448}"
22,diabetes,rf,bo,123,0.837962962962963,0.7597402597402597,0.08780384063720703,"{""n_estimators"": 50, ""max_depth"": 4, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8620513016661461}"
23,diabetes,rf,bo,123,0.8444444444444443,0.7792207792207793,0.10641145706176758,"{""n_estimators"": 74, ""max_depth"": 6, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8938634228284498}"
24,diabetes,rf,bo,123,0.8468518518518519,0.7467532467532467,0.14582467079162598,"{""n_estimators"": 92, ""max_depth"": 5, ""min_samples_split"": 18, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8409065779589867}"
25,diabetes,rf,bo,123,0.8540740740740741,0.7727272727272727,0.08795619010925293,"{""n_estimators"": 51, ""max_depth"": 9, ""min_samples_split"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.7539143173682067}"
26,diabetes,rf,bo,123,0.842962962962963,0.7597402597402597,0.19257664680480957,"{""n_estimators"": 138, ""max_depth"": 9, ""min_samples_split"": 18, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.7788601647371749}"
27,diabetes,rf,bo,123,0.845,0.7597402597402597,0.2348017692565918,"{""n_estimators"": 188, ""max_depth"": 15, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.741294034380513}"
28,diabetes,rf,bo,123,0.8462962962962963,0.7597402597402597,0.14925169944763184,"{""n_estimators"": 92, ""max_depth"": 13, ""min_samples_split"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.601880268360057}"
29,diabetes,rf,bo,123,0.8492592592592594,0.7857142857142857,0.1819605827331543,"{""n_estimators"": 131, ""max_depth"": 9, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.9203111500552539}"
30,diabetes,rf,bo,123,0.8477777777777777,0.7792207792207793,0.35793590545654297,"{""n_estimators"": 281, ""max_depth"": 20, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.719718426486237}"
31,diabetes,rf,bo,123,0.8400000000000001,0.7792207792207793,0.10474991798400879,"{""n_estimators"": 67, ""max_depth"": 9, ""min_samples_split"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.9532777294952643}"
32,diabetes,rf,bo,123,0.8411111111111111,0.7532467532467533,0.09994006156921387,"{""n_estimators"": 61, ""max_depth"": 3, ""min_samples_split"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8349685702646592}"
33,diabetes,rf,bo,123,0.8503703703703704,0.7727272727272727,0.09003067016601562,"{""n_estimators"": 52, ""max_depth"": 5, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.7671156710898998}"
34,diabetes,rf,bo,123,0.8477777777777777,0.7987012987012987,0.14980244636535645,"{""n_estimators"": 91, ""max_depth"": 7, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8824527544147718}"
35,diabetes,rf,bo,123,0.8485185185185184,0.7662337662337663,0.15959763526916504,"{""n_estimators"": 95, ""max_depth"": 13, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.8371459608022818}"
36,diabetes,rf,bo,123,0.8448148148148148,0.7987012987012987,0.1897425651550293,"{""n_estimators"": 132, ""max_depth"": 5, ""min_samples_split"": 13, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.8990776302157313}"
37,diabetes,rf,bo,123,0.840925925925926,0.7727272727272727,0.30140137672424316,"{""n_estimators"": 230, ""max_depth"": 3, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""max_samples"": 0.7943402482278332}"
38,diabetes,rf,bo,123,0.8494444444444444,0.7857142857142857,0.2508370876312256,"{""n_estimators"": 181, ""max_depth"": 8, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.7434560230144958}"
39,diabetes,rf,bo,123,0.8390740740740741,0.7857142857142857,0.3408620357513428,"{""n_estimators"": 261, ""max_depth"": 10, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.6134855779279973}"
40,diabetes,rf,bo,123,0.845,0.7597402597402597,0.38712620735168457,"{""n_estimators"": 315, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.9704957960007823}"
41,diabetes,rf,bo,123,0.8375925925925927,0.7662337662337663,0.48726940155029297,"{""n_estimators"": 404, ""max_depth"": 12, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.9353832870825266}"
42,diabetes,rf,bo,123,0.8455555555555556,0.7532467532467533,0.12206578254699707,"{""n_estimators"": 79, ""max_depth"": 28, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9869196687779963}"
43,diabetes,rf,bo,123,0.8475925925925926,0.7792207792207793,0.5851068496704102,"{""n_estimators"": 497, ""max_depth"": 30, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.714522203080055}"
44,diabetes,rf,bo,123,0.85,0.7857142857142857,0.501929759979248,"{""n_estimators"": 415, ""max_depth"": 28, ""min_samples_split"": 18, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.9566755438441411}"
45,diabetes,rf,bo,123,0.8453703703703703,0.7922077922077922,0.47287750244140625,"{""n_estimators"": 387, ""max_depth"": 26, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8514301638723983}"
46,diabetes,rf,bo,123,0.8427777777777778,0.7597402597402597,0.554370641708374,"{""n_estimators"": 453, ""max_depth"": 24, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.9991226046732533}"
47,diabetes,rf,bo,123,0.8431481481481482,0.7727272727272727,0.08869123458862305,"{""n_estimators"": 52, ""max_depth"": 15, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.5417996517890369}"
48,diabetes,rf,bo,123,0.8496296296296296,0.7727272727272727,0.26764535903930664,"{""n_estimators"": 209, ""max_depth"": 29, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.6736385446612031}"
49,diabetes,rf,bo,123,0.8481481481481481,0.7922077922077922,0.20187020301818848,"{""n_estimators"": 154, ""max_depth"": 27, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.6337925370047207}"
50,diabetes,rf,bo,123,0.845,0.7792207792207793,0.40690183639526367,"{""n_estimators"": 326, ""max_depth"": 4, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8712271775238604}"
51,diabetes,rf,bo,123,0.8505555555555555,0.7922077922077922,0.16333246231079102,"{""n_estimators"": 108, ""max_depth"": 29, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.9187723744657181}"
52,diabetes,rf,bo,123,0.846111111111111,0.7662337662337663,0.15540575981140137,"{""n_estimators"": 105, ""max_depth"": 30, ""min_samples_split"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.9099961970241441}"
53,diabetes,rf,bo,123,0.8507407407407408,0.7662337662337663,0.11810111999511719,"{""n_estimators"": 78, ""max_depth"": 27, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.9300942706936318}"
54,diabetes,rf,bo,123,0.8416666666666667,0.7467532467532467,0.11620068550109863,"{""n_estimators"": 77, ""max_depth"": 27, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.823437394621133}"
55,diabetes,rf,bo,123,0.8472222222222222,0.7597402597402597,0.11032867431640625,"{""n_estimators"": 77, ""max_depth"": 26, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.9727540227038182}"
56,diabetes,rf,bo,123,0.852037037037037,0.7857142857142857,0.19050931930541992,"{""n_estimators"": 123, ""max_depth"": 29, ""min_samples_split"": 18, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.9384180773033293}"
